run,method,scenario,seed,status,error,path,stage,seconds,cpu_seconds,samples,cpu_core_percent_mean,cpu_core_percent_peak,rss_mb_mean,rss_mb_peak,gpu_global_percent_mean,gpu_global_percent_peak,gpu_process_mb_mean,gpu_process_mb_peak
few1__polygarbor_p3__seed42,polygarbor_p3,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p3__seed42,inference_batch1,0.3667376509401947,0.37000000000000055,2,99.5,99.5,380.239872,380.239872,5.0,5.0,0.0,0.0
few1__polygarbor_p3__seed42,polygarbor_p3,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p3__seed42,explanations,0.0003366810269653797,-4.440892098500626e-16,0,,,,,,,,
few1__polygarbor_p3__seed43,polygarbor_p3,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3__seed43,read_data,0.0027946620248258114,-5.551115123125783e-17,0,,,,,,,,
few1__polygarbor_p3__seed43,polygarbor_p3,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3__seed43,build_model,0.000246681971475482,-5.551115123125783e-17,0,,,,,,,,
few1__polygarbor_p3__seed43,polygarbor_p3,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3__seed43,extract_features,0.10823682299815118,0.10999999999999982,0,,,,,,,,
few1__polygarbor_p3__seed43,polygarbor_p3,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3__seed43,fit,0.011630609980784357,0.009999999999999953,0,,,,,,,,
few1__polygarbor_p3__seed43,polygarbor_p3,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3__seed43,save_model,0.0014361400390043855,-5.551115123125783e-17,0,,,,,,,,
few1__polygarbor_p3__seed43,polygarbor_p3,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3__seed43,warmup,0.02120053395628929,0.02999999999999997,0,,,,,,,,
few1__polygarbor_p3__seed43,polygarbor_p3,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3__seed43,evaluate_train,0.058306986931711435,0.06,1,98.6,98.6,247.558144,247.558144,32.0,32.0,0.0,0.0
few1__polygarbor_p3__seed43,polygarbor_p3,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3__seed43,prepare_val_clean,0.004322141990996897,0.009999999999999953,0,,,,,,,,
few1__polygarbor_p3__seed43,polygarbor_p3,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3__seed43,evaluate_val_clean,3.284623790998012,3.29,16,100.025,104.6,311.011584,326.709248,25.125,34.0,0.0,0.0
few1__polygarbor_p3__seed43,polygarbor_p3,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3__seed43,prepare_test_clean,0.004310174961574376,2.220446049250313e-16,0,,,,,,,,
few1__polygarbor_p3__seed43,polygarbor_p3,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3__seed43,evaluate_test_clean,3.3319471849827096,3.34,17,100.06470588235294,104.6,354.5671077647059,370.966528,37.411764705882355,43.0,0.0,0.0
few1__polygarbor_p3__seed43,polygarbor_p3,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3__seed43,inference_batch1,0.3309525999939069,0.32999999999999785,2,101.35,103.1,380.342272,380.342272,40.0,40.0,0.0,0.0
few1__polygarbor_p3__seed43,polygarbor_p3,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3__seed43,explanations,0.00032316299621015787,-4.440892098500626e-16,0,,,,,,,,
few1__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed42,read_data,0.003689881064929068,0.009999999999999898,0,,,,,,,,
few1__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed42,build_model,0.0003897090209648013,1.1102230246251565e-16,0,,,,,,,,
few1__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed42,extract_features,0.24761037901043892,0.23999999999999988,1,103.1,103.1,248.385536,248.385536,36.0,36.0,0.0,0.0
few1__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed42,fit,0.028185367002151906,0.06999999999999973,0,,,,,,,,
few1__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed42,save_model,0.002420168020762503,0.01000000000000012,0,,,,,,,,
few1__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed42,warmup,0.0303342470433563,0.08999999999999997,0,,,,,,,,
few1__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed42,evaluate_train,0.08019888994749635,0.18000000000000005,0,,,,,,,,
few1__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed42,prepare_val_clean,0.004469065112061799,1.6653345369377348e-16,0,,,,,,,,
few1__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed42,evaluate_val_clean,4.80684214096982,4.83,24,100.45416666666667,104.5,311.93224533333336,328.429568,31.666666666666668,37.0,0.0,0.0
few1__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed42,prepare_test_clean,0.004395017982460558,-2.220446049250313e-16,0,,,,,,,,
few1__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed42,evaluate_test_clean,4.753215455915779,4.7700000000000005,23,100.3608695652174,104.5,355.0110052173913,371.040256,31.043478260869566,35.0,0.0,0.0
few1__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed42,inference_batch1,0.47445418999996036,0.4800000000000002,2,99.6,99.6,381.087744,381.087744,34.5,36.0,0.0,0.0
few1__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed42,explanations,0.00031145394314080477,-2.220446049250313e-16,0,,,,,,,,
few1__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed43,read_data,0.002314776065759361,1.1102230246251565e-16,0,,,,,,,,
few1__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed43,build_model,0.0002605660120025277,1.1102230246251565e-16,0,,,,,,,,
few1__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed43,extract_features,0.2493726380635053,0.2500000000000001,1,98.5,98.5,248.500224,248.500224,34.0,34.0,0.0,0.0
few1__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed43,fit,0.031552294036373496,0.08999999999999997,0,,,,,,,,
few1__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed43,save_model,0.0026358800241723657,0.009999999999999953,0,,,,,,,,
few1__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed43,warmup,0.03523265605326742,0.11000000000000026,0,,,,,,,,
few1__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed43,evaluate_train,0.09026597603224218,0.1700000000000001,1,208.8,208.8,250.568704,250.568704,34.0,34.0,0.0,0.0
few1__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed43,prepare_val_clean,0.004435195936821401,1.6653345369377348e-16,0,,,,,,,,
few1__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed43,evaluate_val_clean,5.016740573919378,5.04,25,100.088,104.6,311.53651712,328.081408,29.56,44.0,0.0,0.0
few1__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed43,prepare_test_clean,0.004328866954892874,-6.661338147750939e-16,0,,,,,,,,
few1__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed43,evaluate_test_clean,4.887148451991379,4.909999999999999,24,100.03333333333335,104.5,355.0411093333333,371.376128,33.958333333333336,38.0,0.0,0.0
few1__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed43,inference_batch1,0.4847084969514981,0.48999999999999977,2,99.05,99.5,381.321216,381.321216,6.0,6.0,0.0,0.0
few1__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed43,explanations,0.0003151620039716363,-4.440892098500626e-16,0,,,,,,,,
few1__polygarbor_p5__seed42,polygarbor_p5,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p5__seed42,read_data,0.002640419057570398,0.009999999999999898,0,,,,,,,,
few1__polygarbor_p5__seed42,polygarbor_p5,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p5__seed42,build_model,0.0002327000256627798,-5.551115123125783e-17,0,,,,,,,,
few1__polygarbor_p5__seed42,polygarbor_p5,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p5__seed42,extract_features,0.13690369797404855,0.13999999999999985,0,,,,,,,,
few1__polygarbor_p5__seed42,polygarbor_p5,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p5__seed42,fit,0.0265903000254184,0.019999999999999962,0,,,,,,,,
few1__polygarbor_p5__seed42,polygarbor_p5,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p5__seed42,save_model,0.0021389899775385857,-5.551115123125783e-17,0,,,,,,,,
few1__polygarbor_p5__seed42,polygarbor_p5,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p5__seed42,warmup,0.04166472400538623,0.04999999999999999,1,103.6,103.6,250.130432,250.130432,36.0,36.0,0.0,0.0
few1__polygarbor_p5__seed42,polygarbor_p5,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p5__seed42,evaluate_train,0.10746070998720825,0.10000000000000003,0,,,,,,,,
few1__polygarbor_p5__seed42,polygarbor_p5,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p5__seed42,prepare_val_clean,0.00469805602915585,1.6653345369377348e-16,0,,,,,,,,
few1__polygarbor_p5__seed42,polygarbor_p5,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p5__seed42,evaluate_val_clean,6.1199586930451915,6.1400000000000015,31,100.31290322580645,109.5,311.0787798709677,328.351744,38.903225806451616,45.0,0.0,0.0
few1__polygarbor_p5__seed42,polygarbor_p5,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p5__seed42,prepare_test_clean,0.004188226070255041,0.0,0,,,,,,,,
few1__polygarbor_p5__seed42,polygarbor_p5,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p5__seed42,evaluate_test_clean,6.015285172034055,6.029999999999999,30,100.21,109.1,355.24580693333337,371.838976,25.833333333333332,45.0,0.0,0.0
few1__polygarbor_p5__seed42,polygarbor_p5,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p5__seed42,inference_batch1,0.5967036410002038,0.5999999999999988,3,99.13333333333333,99.5,377.15694933333333,377.15968,17.666666666666668,19.0,0.0,0.0
few1__polygarbor_p5__seed42,polygarbor_p5,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p5__seed42,explanations,0.0003258449723944068,-8.881784197001252e-16,0,,,,,,,,
few1__polygarbor_p5__seed43,polygarbor_p5,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p5__seed43,read_data,0.0023130299523472786,1.1102230246251565e-16,0,,,,,,,,
few1__polygarbor_p5__seed43,polygarbor_p5,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p5__seed43,build_model,0.0002327919937670231,1.1102230246251565e-16,0,,,,,,,,
few1__polygarbor_p5__seed43,polygarbor_p5,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p5__seed43,extract_features,0.12831403804011643,0.13,0,,,,,,,,
few1__polygarbor_p5__seed43,polygarbor_p5,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p5__seed43,fit,0.024741707951761782,0.029999999999999916,0,,,,,,,,
few1__polygarbor_p5__seed43,polygarbor_p5,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p5__seed43,save_model,0.0020061449613422155,-5.551115123125783e-17,0,,,,,,,,
few1__polygarbor_p5__seed43,polygarbor_p5,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p5__seed43,warmup,0.036445006961002946,0.03999999999999998,0,,,,,,,,
few1__polygarbor_p5__seed43,polygarbor_p5,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p5__seed43,evaluate_train,0.097099176957272,0.10000000000000003,1,103.6,103.6,249.991168,249.991168,43.0,43.0,0.0,0.0
few1__polygarbor_p5__seed43,polygarbor_p5,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p5__seed43,prepare_val_clean,0.004908000933937728,1.6653345369377348e-16,0,,,,,,,,
few1__polygarbor_p5__seed43,polygarbor_p5,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p5__seed43,evaluate_val_clean,5.995702538988553,6.0200000000000005,30,100.37333333333332,104.5,311.2393386666667,328.278016,29.833333333333332,40.0,0.0,0.0
few1__polygarbor_p5__seed43,polygarbor_p5,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p5__seed43,prepare_test_clean,0.004418252035975456,0.010000000000000231,0,,,,,,,,
few1__polygarbor_p5__seed43,polygarbor_p5,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p5__seed43,evaluate_test_clean,5.960675921989605,5.979999999999999,30,100.36333333333333,104.6,355.34861653333337,372.174848,35.06666666666667,39.0,0.0,0.0
few1__polygarbor_p5__seed43,polygarbor_p5,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p5__seed43,inference_batch1,0.601420426974073,0.609999999999999,3,101.0,104.5,377.56654933333334,377.56928,5.0,5.0,0.0,0.0
few1__polygarbor_p5__seed43,polygarbor_p5,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p5__seed43,explanations,0.00038306601345539093,-6.661338147750939e-16,0,,,,,,,,
few1__resnet18__seed42,resnet18,few1,42,complete,,runs/2026-09-12/few1__resnet18__seed42,read_data,0.0026833779411390424,1.1102230246251565e-16,0,,,,,,,,
few1__resnet18__seed42,resnet18,few1,42,complete,,runs/2026-09-12/few1__resnet18__seed42,build_model,2.833532858057879,2.9200000000000004,13,103.61538461538461,138.9,777.7560418461537,1071.28832,32.69230769230769,37.0,51.46088369230769,266.338304
few1__resnet18__seed42,resnet18,few1,42,complete,,runs/2026-09-12/few1__resnet18__seed42,prepare_pipeline,0.9238341610180214,0.9899999999999994,4,107.975,124.2,1081.949184,1084.809216,23.5,25.0,266.338304,266.338304
few1__resnet18__seed42,resnet18,few1,42,complete,,runs/2026-09-12/few1__resnet18__seed42,fit,19.467536206007935,22.599999999999998,96,116.15104166666667,571.2,1820.0249173333334,2292.965376,47.729166666666664,97.0,1776.222208,4349.493248
few1__resnet18__seed42,resnet18,few1,42,complete,,runs/2026-09-12/few1__resnet18__seed42,save_model,0.2246424329932779,0.24000000000000044,1,102.6,102.6,2245.38624,2245.38624,52.0,52.0,4349.493248,4349.493248
few1__resnet18__seed42,resnet18,few1,42,complete,,runs/2026-09-12/few1__resnet18__seed42,warmup,0.7185468880925328,0.7099999999999969,3,98.93333333333334,103.9,2231.1253333333334,2261.663744,42.0,42.0,4349.493248,4349.493248
few1__resnet18__seed42,resnet18,few1,42,complete,,runs/2026-09-12/few1__resnet18__seed42,evaluate_train,0.33679399196989834,0.3399999999999985,2,101.69999999999999,104.3,2286.10048,2286.10048,42.0,42.0,4349.493248,4349.493248
few1__resnet18__seed42,resnet18,few1,42,complete,,runs/2026-09-12/few1__resnet18__seed42,prepare_val_clean,0.0060744850197806954,0.010000000000001563,0,,,,,,,,
few1__resnet18__seed42,resnet18,few1,42,complete,,runs/2026-09-12/few1__resnet18__seed42,evaluate_val_clean,1.257239683996886,1.2300000000000004,6,98.35000000000001,104.1,2318.559914666667,2319.212544,67.0,91.0,4349.493248,4349.493248
few1__resnet18__seed42,resnet18,few1,42,complete,,runs/2026-09-12/few1__resnet18__seed42,prepare_test_clean,0.006621969980187714,0.0,0,,,,,,,,
few1__resnet18__seed42,resnet18,few1,42,complete,,runs/2026-09-12/few1__resnet18__seed42,evaluate_test_clean,0.542486705002375,0.5100000000000016,3,99.2,104.0,2338.194773333333,2350.911488,35.0,43.0,4349.493248,4349.493248
few1__resnet18__seed42,resnet18,few1,42,complete,,runs/2026-09-12/few1__resnet18__seed42,inference_batch1,0.24288469995371997,0.2500000000000009,1,94.1,94.1,2362.994688,2362.994688,71.0,71.0,4349.493248,4349.493248
few1__resnet18__seed42,resnet18,few1,42,complete,,runs/2026-09-12/few1__resnet18__seed42,explanations,0.17472663696389645,0.17000000000000037,1,109.1,109.1,2366.799872,2366.799872,71.0,71.0,4349.493248,4349.493248
few1__resnet18__seed43,resnet18,few1,43,complete,,runs/2026-09-12/few1__resnet18__seed43,read_data,0.002763008000329137,0.009999999999999898,0,,,,,,,,
few1__resnet18__seed43,resnet18,few1,43,complete,,runs/2026-09-12/few1__resnet18__seed43,build_model,3.056414238992147,3.1500000000000004,13,102.80000000000001,128.8,758.5628159999999,1071.058944,37.07692307692308,45.0,51.46088369230769,266.338304
few1__resnet18__seed43,resnet18,few1,43,complete,,runs/2026-09-12/few1__resnet18__seed43,prepare_pipeline,0.9010027990443632,0.9700000000000001,4,109.725,119.3,1081.426944,1084.563456,35.5,41.0,266.338304,266.338304
few1__resnet18__seed43,resnet18,few1,43,complete,,runs/2026-09-12/few1__resnet18__seed43,fit,17.96013939601835,20.990000000000002,88,116.89545454545454,566.5,1803.4549760000002,2299.318272,49.03409090909091,95.0,1655.4631912727273,3995.07456
few1__resnet18__seed43,resnet18,few1,43,complete,,runs/2026-09-12/few1__resnet18__seed43,save_model,0.15593769494444132,0.16999999999999793,1,114.4,114.4,2219.548672,2219.548672,65.0,65.0,3995.07456,3995.07456
few1__resnet18__seed43,resnet18,few1,43,complete,,runs/2026-09-12/few1__resnet18__seed43,warmup,0.5553180279675871,0.540000000000002,3,98.96666666666665,104.1,2231.8639786666668,2258.325504,65.0,65.0,3995.0745599999996,3995.07456
few1__resnet18__seed43,resnet18,few1,43,complete,,runs/2026-09-12/few1__resnet18__seed43,evaluate_train,0.22101266495883465,0.2199999999999993,1,99.5,99.5,2280.022016,2280.022016,65.0,65.0,3995.07456,3995.07456
few1__resnet18__seed43,resnet18,few1,43,complete,,runs/2026-09-12/few1__resnet18__seed43,prepare_val_clean,0.0055767870508134365,0.0,0,,,,,,,,
few1__resnet18__seed43,resnet18,few1,43,complete,,runs/2026-09-12/few1__resnet18__seed43,evaluate_val_clean,1.0993983660591766,1.0899999999999999,6,98.88333333333334,104.1,2313.576448,2314.604544,77.0,88.0,3995.0745600000005,3995.07456
few1__resnet18__seed43,resnet18,few1,43,complete,,runs/2026-09-12/few1__resnet18__seed43,prepare_test_clean,0.005301348981447518,0.010000000000000231,0,,,,,,,,
few1__resnet18__seed43,resnet18,few1,43,complete,,runs/2026-09-12/few1__resnet18__seed43,evaluate_test_clean,0.4494161659386009,0.4099999999999988,2,93.7,98.0,2331.568128,2338.97984,55.0,55.0,3995.07456,3995.07456
few1__resnet18__seed43,resnet18,few1,43,complete,,runs/2026-09-12/few1__resnet18__seed43,inference_batch1,0.15917064691893756,0.16999999999999948,0,,,,,,,,
few1__resnet18__seed43,resnet18,few1,43,complete,,runs/2026-09-12/few1__resnet18__seed43,explanations,0.13143976696301252,0.12000000000000055,1,101.9,101.9,2358.919168,2358.919168,53.0,53.0,3995.07456,3995.07456
few1__resnet18_imagenet__seed42,resnet18_imagenet,few1,42,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed42,read_data,0.002330924035049975,-1.1102230246251565e-16,0,,,,,,,,
few1__resnet18_imagenet__seed42,resnet18_imagenet,few1,42,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed42,build_model,4.613238053978421,4.78,20,103.905,143.8,1034.7180032,1536.507904,30.55,32.0,140.08975359999997,266.338304
few1__resnet18_imagenet__seed42,resnet18_imagenet,few1,42,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed42,prepare_pipeline,0.7518524769693613,0.8200000000000007,3,110.93333333333334,114.2,1509.8279253333333,1510.350848,32.0,32.0,266.338304,266.338304
few1__resnet18_imagenet__seed42,resnet18_imagenet,few1,42,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed42,fit,27.39909757208079,33.07,136,120.51838235294117,611.1,2387.5363840000005,2662.694912,51.5514705882353,92.0,2698.7416395294117,4051.697664
few1__resnet18_imagenet__seed42,resnet18_imagenet,few1,42,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed42,save_model,0.16104373591952026,0.15999999999999792,1,124.4,124.4,2568.372224,2568.372224,73.0,73.0,4051.697664,4051.697664
few1__resnet18_imagenet__seed42,resnet18_imagenet,few1,42,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed42,warmup,0.5319101420463994,0.5199999999999934,3,98.83333333333333,103.4,2594.603008,2621.27616,73.0,73.0,4051.697664,4051.697664
few1__resnet18_imagenet__seed42,resnet18_imagenet,few1,42,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed42,evaluate_train,0.20908967300783843,0.20999999999999908,1,99.3,99.3,2642.870272,2642.870272,73.0,73.0,4051.697664,4051.697664
few1__resnet18_imagenet__seed42,resnet18_imagenet,few1,42,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed42,prepare_val_clean,0.0047770930686965585,1.3322676295501878e-15,0,,,,,,,,
few1__resnet18_imagenet__seed42,resnet18_imagenet,few1,42,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed42,evaluate_val_clean,0.9942200940568,0.9699999999999931,5,95.9,99.3,2675.1410176,2675.208192,69.8,73.0,4051.6976640000003,4051.697664
few1__resnet18_imagenet__seed42,resnet18_imagenet,few1,42,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed42,prepare_test_clean,0.004506692057475448,4.440892098500626e-16,0,,,,,,,,
few1__resnet18_imagenet__seed42,resnet18_imagenet,few1,42,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed42,evaluate_test_clean,0.40423792391084135,0.360000000000007,2,95.0,100.6,2685.40928,2693.636096,73.0,73.0,4051.697664,4051.697664
few1__resnet18_imagenet__seed42,resnet18_imagenet,few1,42,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed42,inference_batch1,0.18164912902284414,0.17999999999999927,1,99.1,99.1,2713.33376,2713.33376,51.0,51.0,4051.697664,4051.697664
few1__resnet18_imagenet__seed42,resnet18_imagenet,few1,42,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed42,explanations,0.1265456830151379,0.12999999999999323,0,,,,,,,,
few1__resnet18_imagenet__seed43,resnet18_imagenet,few1,43,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed43,read_data,0.002662968006916344,-1.1102230246251565e-16,0,,,,,,,,
few1__resnet18_imagenet__seed43,resnet18_imagenet,few1,43,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed43,build_model,4.61440688604489,4.77,19,103.96315789473684,170.4,1040.3708496842103,1524.465664,30.210526315789473,36.0,147.4628985263158,266.338304
few1__resnet18_imagenet__seed43,resnet18_imagenet,few1,43,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed43,prepare_pipeline,0.7273304921109229,0.7999999999999998,3,113.83333333333333,124.1,1499.250688,1500.000256,28.0,28.0,266.338304,266.338304
few1__resnet18_imagenet__seed43,resnet18_imagenet,few1,43,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed43,fit,15.79250315297395,18.82,78,118.92179487179484,551.4,2199.0165267692305,2665.529344,48.85897435897436,97.0,1723.993376820513,4051.697664
few1__resnet18_imagenet__seed43,resnet18_imagenet,few1,43,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed43,save_model,0.1512878609355539,0.1499999999999999,1,129.3,129.3,2585.141248,2585.141248,50.0,50.0,4051.697664,4051.697664
few1__resnet18_imagenet__seed43,resnet18_imagenet,few1,43,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed43,warmup,0.5205674619646743,0.5199999999999987,3,97.2,103.3,2599.6301653333335,2620.407808,37.0,37.0,4051.697664,4051.697664
few1__resnet18_imagenet__seed43,resnet18_imagenet,few1,43,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed43,evaluate_train,0.21004154707770795,0.19999999999999973,1,104.3,104.3,2639.425536,2639.425536,37.0,37.0,4051.697664,4051.697664
few1__resnet18_imagenet__seed43,resnet18_imagenet,few1,43,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed43,prepare_val_clean,0.005336618050932884,0.0,0,,,,,,,,
few1__resnet18_imagenet__seed43,resnet18_imagenet,few1,43,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed43,evaluate_val_clean,0.9814189380267635,0.9499999999999993,5,96.4,104.3,2670.6952192,2671.132672,26.0,26.0,4051.6976640000003,4051.697664
few1__resnet18_imagenet__seed43,resnet18_imagenet,few1,43,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed43,prepare_test_clean,0.00461953692138195,0.009999999999998455,0,,,,,,,,
few1__resnet18_imagenet__seed43,resnet18_imagenet,few1,43,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed43,evaluate_test_clean,0.3944424409419298,0.35000000000000187,2,89.80000000000001,90.4,2693.7630719999997,2702.516224,66.0,66.0,4051.697664,4051.697664
few1__resnet18_imagenet__seed43,resnet18_imagenet,few1,43,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed43,inference_batch1,0.17848533089272678,0.17999999999999794,1,92.7,92.7,2706.579456,2706.579456,30.0,30.0,4051.697664,4051.697664
few1__resnet18_imagenet__seed43,resnet18_imagenet,few1,43,complete,,runs/2026-09-12/few1__resnet18_imagenet__seed43,explanations,0.12943541898857802,0.12000000000000055,1,99.0,99.0,2706.661376,2706.661376,30.0,30.0,4051.697664,4051.697664
few1__yolo11n__seed42,yolo11n,few1,42,complete,,runs/2026-09-12/few1__yolo11n__seed42,read_data,0.002565520931966603,0.01000000000000012,0,,,,,,,,
few1__yolo11n__seed42,yolo11n,few1,42,complete,,runs/2026-09-12/few1__yolo11n__seed42,prepare_pipeline,2.037858766037971,2.1500000000000004,10,106.0,158.9,651.7280767999999,667.353088,37.2,39.0,0.0,0.0
few1__yolo11n__seed42,yolo11n,few1,42,complete,,runs/2026-09-12/few1__yolo11n__seed42,build_model,1.0841928450390697,1.0999999999999996,6,99.96666666666665,106.4,748.1268906666666,813.379584,31.0,39.0,0.0,0.0
few1__yolo11n__seed42,yolo11n,few1,42,complete,,runs/2026-09-12/few1__yolo11n__seed42,fit,44.56126414099708,149.72,219,337.3840182648402,482.0,2292.0995115251144,2595.196928,39.602739726027394,65.0,669.3170732420092,947.912704
few1__yolo11n__seed42,yolo11n,few1,42,complete,,runs/2026-09-12/few1__yolo11n__seed42,save_model,0.041867229039780796,0.13000000000000345,0,,,,,,,,
