campaign,method,scenario,seed,path,train_seconds,model_mb,rss_peak_mb,evaluation,macro_f1,multiclass_gmean,balanced_accuracy,accuracy
2026-09-12,resnet18_imagenet,few10,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few10__resnet18_imagenet__seed43,27.5894899450941,45.011688,2793.517056,test_clean,0.33811263633421984,0.0,0.42175670834468626,0.418
2026-09-12,yolo11n,few10,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few10__yolo11n__seed42,31.533055773121305,3.203496,2667.606016,train,0.987468671679198,0.9869162813660015,0.9875,0.9875
2026-09-12,yolo11n,few10,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few10__yolo11n__seed42,31.533055773121305,3.203496,2667.606016,val_clean,0.8284232399315699,0.8173241357519792,0.8310134198447954,0.834
2026-09-12,yolo11n,few10,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few10__yolo11n__seed42,31.533055773121305,3.203496,2667.606016,test_clean,0.8190675520593553,0.81522887819878,0.8259827551609293,0.818
2026-09-12,yolo11n,few10,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few10__yolo11n__seed43,40.21046431490686,3.204072,2611.544064,train,1.0,1.0,1.0,1.0
2026-09-12,yolo11n,few10,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few10__yolo11n__seed43,40.21046431490686,3.204072,2611.544064,val_clean,0.8568727803270688,0.8490895373559082,0.8545893787218068,0.854
2026-09-12,yolo11n,few10,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few10__yolo11n__seed43,40.21046431490686,3.204072,2611.544064,test_clean,0.8492905807958611,0.840923210100164,0.8528212620713618,0.846
2026-09-12,yolo11n_random,few10,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few10__yolo11n_random__seed42,14.678439973969944,3.202602,2609.291264,train,0.027777777777777776,0.0,0.125,0.125
2026-09-12,yolo11n_random,few10,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few10__yolo11n_random__seed42,14.678439973969944,3.202602,2609.291264,val_clean,0.03031634446397188,0.0,0.125,0.138
2026-09-12,yolo11n_random,few10,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few10__yolo11n_random__seed42,14.678439973969944,3.202602,2609.291264,test_clean,0.02992957746478873,0.0,0.125,0.136
2026-09-12,yolo11n_random,few10,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few10__yolo11n_random__seed43,30.121504967915826,3.203754,2601.906176,train,0.5980390373466874,0.5027643144025152,0.625,0.625
2026-09-12,yolo11n_random,few10,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few10__yolo11n_random__seed43,30.121504967915826,3.203754,2601.906176,val_clean,0.5287696660800971,0.42293219794949966,0.578699229128653,0.566
2026-09-12,yolo11n_random,few10,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few10__yolo11n_random__seed43,30.121504967915826,3.203754,2601.906176,test_clean,0.5256045825409208,0.42211810000797906,0.5547755358723948,0.554
2026-09-12,polygarbor_aug,few1,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__polygarbor_aug__seed42,0.22703838488087058,0.008548,377.131008,train,1.0,1.0,1.0,1.0
2026-09-12,polygarbor_aug,few1,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__polygarbor_aug__seed42,0.22703838488087058,0.008548,377.131008,val_clean,0.3476308766297205,0.1616839245576725,0.3906871223145373,0.41
2026-09-12,polygarbor_aug,few1,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__polygarbor_aug__seed42,0.22703838488087058,0.008548,377.131008,test_clean,0.3137582346629481,0.1296267661047854,0.35368059585914274,0.334
2026-09-12,polygarbor_aug,few1,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__polygarbor_aug__seed43,0.2175492059905082,0.008495,380.321792,train,1.0,1.0,1.0,1.0
2026-09-12,polygarbor_aug,few1,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__polygarbor_aug__seed43,0.2175492059905082,0.008495,380.321792,val_clean,0.35677579001674703,0.19861161533715782,0.3770553212109104,0.38
2026-09-12,polygarbor_aug,few1,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__polygarbor_aug__seed43,0.2175492059905082,0.008495,380.321792,test_clean,0.42813389746244335,0.3311848372023092,0.43363630210350085,0.424
2026-09-12,resnet18,few1,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__resnet18__seed42,23.224903225083835,45.011183,2366.799872,train,0.027777777777777776,0.0,0.125,0.125
2026-09-12,resnet18,few1,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__resnet18__seed42,23.224903225083835,45.011183,2366.799872,val_clean,0.02797513321492007,0.0,0.125,0.126
2026-09-12,resnet18,few1,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__resnet18__seed42,23.224903225083835,45.011183,2366.799872,test_clean,0.02797513321492007,0.0,0.125,0.126
2026-09-12,resnet18,few1,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__resnet18__seed43,21.91755643405486,45.011183,2358.919168,train,0.03571428571428571,0.0,0.125,0.125
2026-09-12,resnet18,few1,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__resnet18__seed43,21.91755643405486,45.011183,2358.919168,val_clean,0.05603688016086938,0.0,0.1475199900049975,0.142
2026-09-12,resnet18,few1,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__resnet18__seed43,21.91755643405486,45.011183,2358.919168,test_clean,0.05477729885057471,0.0,0.14382606490872213,0.152
2026-09-12,resnet18_imagenet,few1,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__resnet18_imagenet__seed42,32.76418810302857,45.011688,2713.33376,train,0.6875,0.0,0.75,0.75
2026-09-12,resnet18_imagenet,few1,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__resnet18_imagenet__seed42,32.76418810302857,45.011688,2713.33376,val_clean,0.45768123291422724,0.0,0.5538140409980528,0.536
2026-09-12,resnet18_imagenet,few1,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__resnet18_imagenet__seed42,32.76418810302857,45.011688,2713.33376,test_clean,0.4215781760392165,0.0,0.5062404065438071,0.496
2026-09-12,resnet18_imagenet,few1,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__resnet18_imagenet__seed43,21.134240531129763,45.011688,2710.237184,train,0.35416666666666663,0.0,0.5,0.5
2026-09-12,resnet18_imagenet,few1,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__resnet18_imagenet__seed43,21.134240531129763,45.011688,2710.237184,val_clean,0.18160027979897,0.0,0.2414320011723486,0.254
2026-09-12,resnet18_imagenet,few1,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__resnet18_imagenet__seed43,21.134240531129763,45.011688,2710.237184,test_clean,0.14677129606502232,0.0,0.21284415105533505,0.212
2026-09-12,yolo11n,few1,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__yolo11n__seed42,47.68331575207412,3.205032,2595.196928,train,1.0,1.0,1.0,1.0
2026-09-12,yolo11n,few1,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__yolo11n__seed42,47.68331575207412,3.205032,2595.196928,val_clean,0.528346287632556,0.3645550452187573,0.5709233912512908,0.592
2026-09-12,yolo11n,few1,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__yolo11n__seed42,47.68331575207412,3.205032,2595.196928,test_clean,0.551097526141523,0.35463215651851077,0.5992306836200465,0.592
2026-09-12,yolo11n,few1,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__yolo11n__seed43,31.393163394997828,3.204136,2613.424128,train,1.0,1.0,1.0,1.0
2026-09-12,yolo11n,few1,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__yolo11n__seed43,31.393163394997828,3.204136,2613.424128,val_clean,0.5316309973476917,0.47205931801999,0.5323921184755924,0.532
2026-09-12,yolo11n,few1,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__yolo11n__seed43,31.393163394997828,3.204136,2613.424128,test_clean,0.5273232588658343,0.4518998317094219,0.5199078941740939,0.514
2026-09-12,yolo11n_random,few1,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__yolo11n_random__seed42,13.556556398048997,3.202602,2584.522752,train,0.027777777777777776,0.0,0.125,0.125
2026-09-12,yolo11n_random,few1,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__yolo11n_random__seed42,13.556556398048997,3.202602,2584.522752,val_clean,0.03031634446397188,0.0,0.125,0.138
2026-09-12,yolo11n_random,few1,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__yolo11n_random__seed42,13.556556398048997,3.202602,2584.522752,test_clean,0.02992957746478873,0.0,0.125,0.136
2026-09-12,yolo11n_random,few1,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__yolo11n_random__seed43,16.808133519021794,3.202922,2587.877376,train,0.027777777777777776,0.0,0.125,0.125
2026-09-12,yolo11n_random,few1,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__yolo11n_random__seed43,16.808133519021794,3.202922,2587.877376,val_clean,0.02797513321492007,0.0,0.125,0.126
2026-09-12,yolo11n_random,few1,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few1__yolo11n_random__seed43,16.808133519021794,3.202922,2587.877376,test_clean,0.02797513321492007,0.0,0.125,0.126
2026-09-12,polygarbor,few20,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__polygarbor__seed42,1.1075044040335342,0.038254,401.424384,train,1.0,1.0,1.0,1.0
2026-09-12,polygarbor,few20,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__polygarbor__seed42,1.1075044040335342,0.038254,401.424384,val_clean,0.5443524641013707,0.0,0.5736874390673516,0.566
2026-09-12,polygarbor,few20,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__polygarbor__seed42,1.1075044040335342,0.038254,401.424384,test_clean,0.5446889401894105,0.0,0.5704171392589065,0.566
2026-09-12,polygarbor,few20,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__polygarbor__seed43,1.0696919551119208,0.038163,401.1008,train,1.0,1.0,1.0,1.0
2026-09-12,polygarbor,few20,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__polygarbor__seed43,1.0696919551119208,0.038163,401.1008,val_clean,0.6098960672943154,0.5363893034650762,0.6300734118292372,0.636
2026-09-12,polygarbor,few20,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__polygarbor__seed43,1.0696919551119208,0.038163,401.1008,test_clean,0.5935290733089535,0.5093590162654879,0.6169249864226566,0.612
2026-09-12,polygarbor_aug,few20,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__polygarbor_aug__seed42,2.8736726770875975,0.149655,412.991488,train,1.0,1.0,1.0,1.0
2026-09-12,polygarbor_aug,few20,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__polygarbor_aug__seed42,2.8736726770875975,0.149655,412.991488,val_clean,0.5892046873062682,0.5292237070537839,0.6038102970889079,0.596
2026-09-12,polygarbor_aug,few20,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__polygarbor_aug__seed42,2.8736726770875975,0.149655,412.991488,test_clean,0.6011408081505517,0.5110188890366274,0.6227589882250191,0.618
2026-09-12,polygarbor_aug,few20,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__polygarbor_aug__seed43,2.8629866869887337,0.14927,408.469504,train,1.0,1.0,1.0,1.0
2026-09-12,polygarbor_aug,few20,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__polygarbor_aug__seed43,2.8629866869887337,0.14927,408.469504,val_clean,0.6558771315376586,0.5871942529133312,0.6794700947042207,0.686
2026-09-12,polygarbor_aug,few20,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__polygarbor_aug__seed43,2.8629866869887337,0.14927,408.469504,test_clean,0.641363560830302,0.5866540432095898,0.6598445267930411,0.652
2026-09-12,resnet18,few20,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__resnet18__seed42,28.972702835919335,45.011183,2429.136896,train,0.20413744740532958,0.0,0.29375,0.29375
2026-09-12,resnet18,few20,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__resnet18__seed42,28.972702835919335,45.011183,2429.136896,val_clean,0.21285772946574189,0.0,0.30527359271184085,0.314
2026-09-12,resnet18,few20,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__resnet18__seed42,28.972702835919335,45.011183,2429.136896,test_clean,0.19968030919412438,0.0,0.2852545283086011,0.28
2026-09-12,resnet18,few20,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__resnet18__seed43,31.87336913892068,45.011183,2420.215808,train,0.2069615122034477,0.0,0.28125,0.28125
2026-09-12,resnet18,few20,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__resnet18__seed43,31.87336913892068,45.011183,2420.215808,val_clean,0.22788530142696808,0.0,0.3071440714069195,0.31
2026-09-12,resnet18,few20,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__resnet18__seed43,31.87336913892068,45.011183,2420.215808,test_clean,0.21859972997360794,0.0,0.2972325273121953,0.294
2026-09-12,resnet18_imagenet,few20,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__resnet18_imagenet__seed42,46.27356152795255,45.011688,2773.323776,train,1.0,1.0,1.0,1.0
2026-09-12,resnet18_imagenet,few20,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__resnet18_imagenet__seed42,46.27356152795255,45.011688,2773.323776,val_clean,0.8684428697819028,0.8663149403588427,0.8692716440795099,0.868
2026-09-12,resnet18_imagenet,few20,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__resnet18_imagenet__seed42,46.27356152795255,45.011688,2773.323776,test_clean,0.8519046523129366,0.84750894729697,0.8547237535500899,0.85
2026-09-12,resnet18_imagenet,few20,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__resnet18_imagenet__seed43,22.575853100977838,45.011688,2762.027008,train,0.35813492063492064,0.0,0.46875,0.46875
2026-09-12,resnet18_imagenet,few20,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__resnet18_imagenet__seed43,22.575853100977838,45.011688,2762.027008,val_clean,0.30017810974461856,0.0,0.4098447537435764,0.41
2026-09-12,resnet18_imagenet,few20,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__resnet18_imagenet__seed43,22.575853100977838,45.011688,2762.027008,test_clean,0.27682045316299064,0.0,0.37880324543610544,0.37
2026-09-12,yolo11n,few20,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__yolo11n__seed42,28.761626098072156,3.203112,2637.651968,train,0.9557132159667461,0.9544166192042358,0.95625,0.95625
2026-09-12,yolo11n,few20,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__yolo11n__seed42,28.761626098072156,3.203112,2637.651968,val_clean,0.837892545138334,0.8276226822967002,0.8371784954058307,0.838
2026-09-12,yolo11n,few20,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__yolo11n__seed42,28.761626098072156,3.203112,2637.651968,test_clean,0.8213111796717623,0.8105158396262249,0.8238351088725018,0.82
2026-09-12,yolo11n,few20,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__yolo11n__seed43,43.991935512050986,3.204008,2640.031744,train,0.9937460913070669,0.993608849045455,0.99375,0.99375
2026-09-12,yolo11n,few20,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__yolo11n__seed43,43.991935512050986,3.204008,2640.031744,val_clean,0.8667717175249829,0.8606887202152625,0.8652801061929429,0.864
2026-09-12,yolo11n,few20,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__yolo11n__seed43,43.991935512050986,3.204008,2640.031744,test_clean,0.8646602710766181,0.8588882694443082,0.8647551604241585,0.86
2026-09-12,yolo11n_random,few20,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__yolo11n_random__seed42,74.28044169896748,3.20657,2634.973184,train,0.8739018158042237,0.8616287175117038,0.875,0.875
2026-09-12,yolo11n_random,few20,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__yolo11n_random__seed42,74.28044169896748,3.20657,2634.973184,val_clean,0.7829769096725927,0.7717226275043698,0.7834847127873839,0.782
2026-09-12,yolo11n_random,few20,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__yolo11n_random__seed42,74.28044169896748,3.20657,2634.973184,test_clean,0.7603609756196297,0.7307012305494378,0.7647548566247747,0.764
2026-09-12,yolo11n_random,few20,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__yolo11n_random__seed43,44.61626597389113,3.204458,2643.94752,train,0.7992019339622697,0.7894647470800777,0.8,0.8
2026-09-12,yolo11n_random,few20,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__yolo11n_random__seed43,44.61626597389113,3.204458,2643.94752,val_clean,0.6743081150512954,0.6654558957104866,0.6804251465211969,0.676
2026-09-12,yolo11n_random,few20,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few20__yolo11n_random__seed43,44.61626597389113,3.204458,2643.94752,test_clean,0.6597363621927487,0.6440435656238014,0.662416978985615,0.66
2026-09-12,polygarbor,few2,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__polygarbor__seed42,0.15289942605886608,0.004825,379.20768,train,1.0,1.0,1.0,1.0
2026-09-12,polygarbor,few2,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__polygarbor__seed42,0.15289942605886608,0.004825,379.20768,val_clean,0.18754183019626997,0.0,0.27307172916274103,0.272
2026-09-12,polygarbor,few2,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__polygarbor__seed42,0.15289942605886608,0.004825,379.20768,test_clean,0.23326414622582825,0.0,0.31647851606173255,0.316
2026-09-12,polygarbor,few2,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__polygarbor__seed43,0.20778428902849555,0.004822,379.199488,train,1.0,1.0,1.0,1.0
2026-09-12,polygarbor,few2,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__polygarbor__seed43,0.20778428902849555,0.004822,379.199488,val_clean,0.19084309960528778,0.0,0.2539696996399779,0.26
2026-09-12,polygarbor,few2,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__polygarbor__seed43,0.20778428902849555,0.004822,379.199488,test_clean,0.19572835796516197,0.0,0.27965162917042047,0.264
2026-09-12,polygarbor_aug,few2,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__polygarbor_aug__seed42,0.35267590009607375,0.015947,382.144512,train,1.0,1.0,1.0,1.0
2026-09-12,polygarbor_aug,few2,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__polygarbor_aug__seed42,0.35267590009607375,0.015947,382.144512,val_clean,0.4189072183971964,0.2560832945221813,0.4651310170556454,0.47
2026-09-12,polygarbor_aug,few2,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__polygarbor_aug__seed42,0.35267590009607375,0.015947,382.144512,test_clean,0.44011831623620246,0.0,0.49586305653562374,0.48
2026-09-12,polygarbor_aug,few2,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__polygarbor_aug__seed43,0.3658387379255146,0.015941,381.927424,train,1.0,1.0,1.0,1.0
2026-09-12,polygarbor_aug,few2,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__polygarbor_aug__seed43,0.3658387379255146,0.015941,381.927424,val_clean,0.38622896745838486,0.0,0.43389822859613036,0.436
2026-09-12,polygarbor_aug,few2,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__polygarbor_aug__seed43,0.3658387379255146,0.015941,381.927424,test_clean,0.39219920329034363,0.0,0.44260103516469673,0.426
2026-09-12,resnet18,few2,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__resnet18__seed42,21.24393314588815,45.011183,2362.585088,train,0.027777777777777776,0.0,0.125,0.125
2026-09-12,resnet18,few2,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__resnet18__seed42,21.24393314588815,45.011183,2362.585088,val_clean,0.02797513321492007,0.0,0.125,0.126
2026-09-12,resnet18,few2,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__resnet18__seed42,21.24393314588815,45.011183,2362.585088,test_clean,0.02797513321492007,0.0,0.125,0.126
2026-09-12,resnet18,few2,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__resnet18__seed43,24.718231257167645,45.011183,2368.610304,train,0.1,0.0,0.125,0.125
2026-09-12,resnet18,few2,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__resnet18__seed43,24.718231257167645,45.011183,2368.610304,val_clean,0.1511513500863671,0.0,0.20075965168676166,0.194
2026-09-12,resnet18,few2,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__resnet18__seed43,24.718231257167645,45.011183,2368.610304,test_clean,0.11631691554886243,0.0,0.15631497623925192,0.158
2026-09-12,resnet18_imagenet,few2,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__resnet18_imagenet__seed42,21.1658916589804,45.011688,2735.271936,train,0.6130952380952381,0.0,0.6875,0.6875
2026-09-12,resnet18_imagenet,few2,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__resnet18_imagenet__seed42,21.1658916589804,45.011688,2735.271936,val_clean,0.3466935941268052,0.0,0.41420669446697417,0.404
2026-09-12,resnet18_imagenet,few2,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__resnet18_imagenet__seed42,21.1658916589804,45.011688,2735.271936,test_clean,0.35769378111820943,0.0,0.4125235886142081,0.406
2026-09-12,resnet18_imagenet,few2,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__resnet18_imagenet__seed43,24.076559580978937,45.011688,2721.083392,train,0.5037878787878788,0.0,0.5625,0.5625
2026-09-12,resnet18_imagenet,few2,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__resnet18_imagenet__seed43,24.076559580978937,45.011688,2721.083392,val_clean,0.34329690938327084,0.0,0.3897854205215893,0.412
2026-09-12,resnet18_imagenet,few2,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__resnet18_imagenet__seed43,24.076559580978937,45.011688,2721.083392,test_clean,0.34565189759644177,0.0,0.414150063959879,0.39
2026-09-12,yolo11n,few2,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__yolo11n__seed42,37.54832062008791,3.204328,2618.052608,train,1.0,1.0,1.0,1.0
2026-09-12,yolo11n,few2,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__yolo11n__seed42,37.54832062008791,3.204328,2618.052608,val_clean,0.5792588835214587,0.49859759266458936,0.6007746611724215,0.62
2026-09-12,yolo11n,few2,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__yolo11n__seed42,37.54832062008791,3.204328,2618.052608,test_clean,0.6202125169869306,0.5497239568544452,0.6494099221164028,0.636
2026-09-12,yolo11n,few2,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__yolo11n__seed43,68.35715009993874,3.206696,2608.656384,train,1.0,1.0,1.0,1.0
2026-09-12,yolo11n,few2,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__yolo11n__seed43,68.35715009993874,3.206696,2608.656384,val_clean,0.7112419803352035,0.6885022532186376,0.7216593160232118,0.718
2026-09-12,yolo11n,few2,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__yolo11n__seed43,68.35715009993874,3.206696,2608.656384,test_clean,0.7043442838706372,0.6715424590461517,0.708989725880149,0.698
2026-09-12,yolo11n_random,few2,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/few2__yolo11n_random__seed42,13.182892672950402,3.202602,2565.59104,train,0.027777777777777776,0.0,0.125,0.125
